SEASON;LEAGUE;DIV;SEASON_TYPE;TEAM;PLAYER;POS;ROLE;ID;EST_POS;EST_ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MPG;PPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS_40;FIC;FIC_Gm;AS_RATIO;AS_RATE;AS_TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT_RATE
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Julius Wettschereck;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Julius Wettschereck;2.6;3.9;2004;10;126.7;40;6;6;4;1;6;6;26;0;0;12.7;4.0;0.6;0.6;0.4;0.1;0.6;0.6;2.6;15.6;1.8;11;18;61.1;3;16;18.8;14;34;41.2;9;14;64.3;106.0;103.1;2.9;-1.7;-0.6;-2.3;0.0;0.3;0.0;0.3;0.1;16.3;1.6;4.3;12.5;1.0;2.8;1.7;0.8;15.9;50.5;45.6;13.0;1.9;26.5
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Marijan Krstonic;Big;Neutral;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Marijan Krstonic;5.0;3.6;2005;12;133.5;51;59;4;1;0;12;21;84;0;0;11.1;4.3;4.9;0.3;0.1;0.0;1.0;1.8;7.0;26.5;4.0;24;41;58.5;0;1;0.0;24;42;57.1;3;4;75.0;111.4;95.2;16.3;-2.3;-2.2;-4.4;-0.5;0.6;0.1;0.7;0.2;51.0;4.3;2.5;7.1;0.3;26.0;0.4;0.0;18.3;58.5;57.1;21.5;22.1;7.1
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Maximilian Wagner-Berger;Forward;Receiver;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Maximilian Wagner-Berger;4.7;4.4;2005;8;103.2;24;31;5;0;0;4;10;36;0;0;12.9;3.0;3.9;0.6;0.0;0.0;0.5;1.3;4.5;15.9;2.5;8;22;36.4;0;0;0.0;8;22;36.4;8;14;57.1;106.3;101.0;5.4;-1.3;-0.9;-2.2;0.1;0.3;0.0;0.3;0.1;24.5;3.1;4.9;14.9;1.3;18.5;0.0;0.0;13.8;43.5;36.4;12.4;15.0;36.4
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Schmalz Justin;Forward;Neutral;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Schmalz Justin;3.5;3.7;2004;13;271.9;111;42;10;12;11;10;21;115;0;0;20.9;8.5;3.2;0.8;0.9;0.8;0.8;1.6;8.8;25.8;5.5;30;48;62.5;16;53;30.2;46;101;45.5;3;9;33.3;118.7;98.9;19.8;3.1;0.2;3.3;2.0;1.3;0.1;1.4;0.2;81.1;6.2;3.0;8.5;1.0;9.2;2.3;3.9;18.5;53.1;53.5;8.7;9.6;3.0
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Tobias Tyler Dohrmann;Combo;Creator;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Tobias Tyler Dohrmann;1.8;2.1;2004;14;385.0;176;39;42;16;2;38;34;144;0;0;27.5;12.6;2.8;3.0;1.1;0.1;2.7;2.4;10.3;23.7;6.9;46;83;55.4;15;53;28.3;61;136;44.9;39;57;68.4;107.2;99.5;7.6;2.9;-0.3;2.7;2.1;1.5;0.1;1.6;0.2;90.4;6.5;6.7;20.1;1.1;5.8;2.2;0.5;22.4;55.4;50.4;19.1;4.3;28.7
20222023;NBBL;NBBL B;SEASON;Sartorius Juniors;Voloshkova Yehor;Combo;Neutral;20222023_NBBL_NBBL B_SEASON_Sartorius Juniors_Voloshkova Yehor;2.0;4.0;2006;3;5.3;0;1;1;0;0;1;0;0;0;0;1.8;0.0;0.3;0.3;0.0;0.0;0.3;0.0;0.0;-8.1;0.0;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;28.7;107.1;-78.4;-4.6;-0.1;-4.6;0.0;0.0;0.0;0.0;-0.4;0.0;0.0;13.1;45.5;1.0;10.1;0.0;0.0;16.1;0.0;0.0;49.9;0.0;0.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Emre Gülseckin;Combo;Creator;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Emre Gülseckin;2.0;2.6;2005;13;332.1;122;53;31;19;0;47;36;88;0;0;25.5;9.4;4.1;2.4;1.5;0.0;3.6;2.8;6.8;14.4;3.6;39;93;41.9;6;23;26.1;45;116;38.8;26;45;57.8;82.5;98.7;-16.2;-3.9;-0.4;-4.3;-1.0;-0.2;0.1;-0.1;0.0;45.6;3.5;5.9;16.3;0.7;9.4;2.8;0.0;23.1;45.5;41.4;25.7;4.0;22.4
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Hagen Meyer;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Hagen Meyer;3.2;4.0;2005;2;16.3;2;3;1;0;0;0;1;4;0;0;8.1;1.0;1.5;0.5;0.0;0.0;0.0;0.5;2.0;9.1;1.6;1;1;100.0;0;2;0.0;1;3;33.3;0;0;0.0;90.9;105.2;-14.2;-4.0;0.0;-4.0;0.0;0.0;0.0;0.0;0.0;2.5;1.3;9.1;31.3;0.0;11.9;0.0;0.0;9.0;33.3;33.3;0.0;0.0;0.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Jalen Gabriel Moon;Combo;Neutral;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Jalen Gabriel Moon;2.4;3.7;2006;14;338.7;120;30;8;15;0;20;29;92;0;0;24.2;8.6;2.1;0.6;1.1;0.0;1.4;2.1;6.6;16.3;4.3;27;47;57.4;20;60;33.3;47;107;43.9;6;7;85.7;106.0;102.2;3.7;-1.0;0.0;-1.0;0.4;0.8;-0.1;0.8;0.1;49.4;3.5;2.3;6.1;0.4;5.1;2.2;0.0;16.1;54.6;53.3;15.4;1.8;5.6
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Jamaal Phatty;Forward;Pure Creator;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Jamaal Phatty;3.4;1.2;2005;11;331.8;285;72;19;28;10;28;24;216;4;0;30.2;25.9;6.5;1.7;2.5;0.9;2.5;2.2;19.6;45.0;14.8;122;217;56.2;4;25;16.0;126;242;52.1;29;83;34.9;107.7;96.8;10.9;4.1;0.5;4.6;2.7;2.1;0.2;2.4;0.3;148.9;13.5;2.4;6.1;0.7;12.2;4.1;2.7;37.5;51.8;52.9;9.1;7.6;12.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Joel Hamid Muschkewitz;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Joel Hamid Muschkewitz;2.6;4.1;2006;15;278.5;51;34;10;12;1;22;43;54;0;0;18.6;3.4;2.3;0.7;0.8;0.1;1.5;2.9;3.6;8.1;0.3;13;28;46.4;5;12;41.7;18;40;45.0;10;20;50.0;87.0;103.3;-16.3;-3.1;0.8;-2.2;-0.1;0.0;-0.1;-0.1;0.0;21.8;1.5;5.0;13.6;0.5;7.0;2.1;0.3;10.6;53.1;51.3;31.1;5.5;25.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Jona Schmitz;Combo;Creator;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Jona Schmitz;2.1;2.4;2004;14;401.8;173;48;25;21;1;47;27;133;0;0;28.7;12.4;3.4;1.8;1.5;0.1;3.4;1.9;9.5;20.4;6.8;40;78;51.3;25;71;35.2;65;149;43.6;18;22;81.8;98.8;102.3;-3.5;0.9;-0.5;0.4;1.1;0.9;-0.1;0.8;0.1;80.5;5.8;4.4;11.8;0.5;6.9;2.6;0.2;21.8;54.8;52.0;22.8;5.9;12.1
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Leander Werner;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Leander Werner;2.4;4.5;2006;3;12.6;2;3;0;2;0;1;2;3;0;0;4.2;0.7;1.0;0.0;0.7;0.0;0.3;0.7;1.0;7.0;0.3;1;2;50.0;0;2;0.0;1;4;25.0;0;0;0.0;48.7;95.6;-46.8;-4.9;0.4;-4.5;0.0;-0.1;0.0;0.0;-0.1;1.3;0.4;0.0;0.0;0.0;12.6;7.8;0.0;16.0;25.0;25.0;20.0;0.0;0.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Louis Wieczorek;Forward;Neutral;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Louis Wieczorek;4.5;3.4;2005;1;12.8;2;2;2;0;0;1;3;4;0;0;12.8;2.0;2.0;2.0;0.0;0.0;1.0;3.0;4.0;8.6;1.1;1;2;50.0;0;0;0.0;1;2;50.0;0;0;0.0;92.5;122.6;-30.2;-4.3;0.2;-4.1;0.0;0.0;0.0;0.0;-0.1;1.5;1.5;15.0;58.8;2.0;10.3;0.0;0.0;9.7;50.0;50.0;33.3;0.0;0.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Matthias Biermann-Ratjen;Forward;Creator;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Matthias Biermann-Ratjen;3.8;2.2;2004;8;255.3;123;64;13;11;4;38;24;130;3;0;31.9;15.4;8.0;1.6;1.4;0.5;4.8;3.0;16.3;26.8;10.6;50;80;62.5;2;10;20.0;52;90;57.8;17;26;65.4;100.3;103.1;-2.8;0.9;0.4;1.3;1.1;0.7;-0.1;0.7;0.1;76.8;9.6;3.3;9.1;0.3;15.3;2.2;1.5;23.7;61.3;58.9;27.2;9.4;18.9
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Milio-Leandro Stein;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Milio-Leandro Stein;2.1;4.2;2005;11;212.7;44;24;12;15;3;8;15;48;0;0;19.3;4.0;2.2;1.1;1.4;0.3;0.7;1.4;4.4;11.9;2.5;5;11;45.5;8;42;19.0;13;53;24.5;10;12;83.3;90.5;101.0;-10.4;-1.8;1.8;0.0;0.7;0.1;0.0;0.1;0.0;33.3;3.0;6.4;17.4;1.5;6.4;3.4;1.2;12.7;38.1;32.1;12.1;2.2;18.9
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Nevio Kwasny;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Nevio Kwasny;2.7;4.3;2006;8;54.0;12;6;1;1;0;6;9;6;0;0;6.7;1.5;0.8;0.1;0.1;0.0;0.8;1.1;0.8;2.3;-0.3;0;1;0.0;4;11;36.4;4;12;33.3;0;0;0.0;75.1;101.9;-26.8;-5.0;-0.5;-5.6;-0.5;-0.1;0.0;-0.1;-0.1;-1.0;-0.1;2.2;5.5;0.2;6.1;0.9;0.0;13.4;50.0;50.0;33.3;0.0;0.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Nils Pfannenschmidt;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Nils Pfannenschmidt;2.7;4.3;2006;10;83.7;5;13;5;0;0;2;6;14;0;0;8.4;0.5;1.3;0.5;0.0;0.0;0.2;0.6;1.4;5.3;0.5;2;5;40.0;0;3;0.0;2;8;25.0;1;2;50.0;92.4;107.0;-14.6;-2.1;-0.1;-2.2;0.2;0.0;-0.1;-0.1;0.0;9.5;1.0;12.8;41.8;2.5;8.6;0.0;0.0;5.3;28.4;25.0;18.4;8.2;12.5
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Oliver Gradel;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Oliver Gradel;3.1;3.9;2006;11;225.3;73;26;7;6;1;17;31;48;0;0;20.5;6.6;2.4;0.6;0.5;0.1;1.5;2.8;4.4;11.1;1.5;15;36;41.7;10;29;34.5;25;65;38.5;13;21;61.9;90.5;104.6;-14.1;-3.7;-0.8;-4.5;-0.8;0.1;-0.1;0.0;0.0;17.6;1.6;2.9;7.5;0.4;6.5;1.3;0.4;16.9;49.7;46.2;18.6;0.5;20.0
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Quinn Aleksi Anderson;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Quinn Aleksi Anderson;2.6;5.0;2006;4;31.1;8;6;0;0;1;2;0;0;0;0;7.8;2.0;1.5;0.0;0.0;0.3;0.5;0.0;0.0;2.2;-0.3;2;9;22.2;1;4;25.0;3;13;23.1;1;4;25.0;58.4;104.2;-45.8;-4.8;-0.9;-5.7;-0.4;-0.1;0.0;-0.2;-0.2;0.5;0.1;0.0;0.0;0.0;10.7;0.0;2.7;21.1;27.4;26.9;11.9;3.5;7.7
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Romario Holloway;Big;Creator;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Romario Holloway;5.0;2.7;2005;15;433.0;196;149;14;14;16;36;52;262;7;0;28.9;13.1;9.9;0.9;0.9;1.1;2.4;3.5;17.5;30.9;10.7;77;127;60.6;1;6;16.7;78;133;58.6;39;75;52.0;114.4;99.5;14.9;2.6;-0.8;1.7;1.8;2.1;0.1;2.3;0.2;180.9;12.1;2.6;6.7;0.4;19.8;1.6;3.3;19.3;60.1;59.0;17.8;20.8;29.3
20222023;NBBL;NBBL B;SEASON;SG Junior Löwen Braunschweig;Yassin Chouaieb;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_SG Junior Löwen Braunschweig_Yassin Chouaieb;2.3;4.1;2005;2;5.3;0;1;0;0;0;1;0;0;0;0;2.7;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;-8.5;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;98.6;-98.6;-4.6;0.0;-4.7;0.0;0.0;0.0;0.0;-0.3;-0.3;-0.1;0.0;0.0;0.0;12.5;0.0;0.0;8.2;0.0;0.0;99.9;0.0;0.0
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Adrian Polaczek;Forward;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Adrian Polaczek;3.3;4.4;2005;13;150.3;17;21;9;4;2;10;15;21;0;0;11.6;1.3;1.6;0.7;0.3;0.2;0.8;1.2;1.6;3.2;0.2;4;11;36.4;3;18;16.7;7;29;24.1;0;0;0.0;61.7;92.8;-31.1;-2.2;0.0;-2.2;0.1;-0.3;0.2;-0.1;0.0;9.8;0.8;7.8;22.1;0.9;7.3;1.3;1.2;10.8;29.3;29.3;25.6;3.4;0.0
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Aurel Bucur;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Aurel Bucur;2.4;4.2;2006;14;224.1;42;29;11;11;2;14;25;39;0;0;16.0;3.0;2.1;0.8;0.8;0.1;1.0;1.8;2.8;6.8;0.9;8;15;53.3;7;36;19.4;15;51;29.4;5;11;45.5;72.8;93.3;-20.6;-2.3;0.6;-1.8;0.1;-0.3;0.3;0.0;0.0;19.9;1.4;5.7;15.2;0.8;6.9;2.4;0.8;12.9;37.9;36.3;20.0;1.9;9.8
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Caspar Reuther;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Caspar Reuther;2.3;4.2;2005;6;56.0;11;5;2;3;1;1;5;10;0;0;9.3;1.8;0.8;0.3;0.5;0.2;0.2;0.8;1.7;10.3;0.6;1;4;25.0;3;11;27.3;4;15;26.7;0;0;0.0;87.0;84.3;2.6;-2.5;0.0;-2.6;0.1;0.0;0.2;0.2;0.1;7.0;1.2;4.6;12.2;2.0;4.7;2.6;1.7;12.0;36.7;36.7;6.2;7.4;0.0
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Diego Ramershoven;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Diego Ramershoven;3.1;4.3;2004;4;39.1;4;7;2;1;0;1;4;7;0;0;9.8;1.0;1.8;0.5;0.3;0.0;0.3;1.0;1.8;5.5;0.5;1;2;50.0;0;5;0.0;1;7;14.3;2;2;100.0;81.0;87.3;-6.3;-3.1;-0.1;-3.3;0.0;0.0;0.1;0.1;0.1;4.0;1.0;7.9;21.4;2.0;8.7;1.2;0.0;8.7;25.6;14.3;11.3;6.9;28.6
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Dyami Janeck;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Dyami Janeck;2.3;4.3;2005;14;231.9;47;27;10;16;2;33;38;23;0;0;16.6;3.4;1.9;0.7;1.1;0.1;2.4;2.7;1.6;2.4;-1.7;12;29;41.4;1;23;4.3;13;52;25.0;20;27;74.1;59.6;92.0;-32.4;-5.4;0.3;-5.1;-1.0;-0.9;0.4;-0.5;-0.1;-3.6;-0.3;3.9;10.0;0.3;6.1;3.3;0.7;17.1;37.4;26.0;34.1;4.0;38.5
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Elay Raphael Kammermann;Combo;Neutral;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Elay Raphael Kammermann;2.1;3.6;2006;3;36.4;4;4;3;1;0;3;4;6;0;0;12.1;1.3;1.3;1.0;0.3;0.0;1.0;1.3;2.0;4.3;0.7;0;1;0.0;1;2;50.0;1;3;33.3;1;2;50.0;70.6;97.0;-26.4;-3.4;0.1;-3.3;0.0;0.0;0.0;0.0;0.0;3.0;1.0;13.1;39.7;1.0;5.7;1.3;0.0;7.7;52.6;50.0;43.6;0.0;33.3
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Franz Schallenberg;Wing;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Franz Schallenberg;2.9;4.4;2006;6;90.4;13;10;2;1;0;3;5;10;0;0;15.1;2.2;1.7;0.3;0.2;0.0;0.5;0.8;1.7;4.4;1.2;2;6;33.3;2;7;28.6;4;13;30.8;3;7;42.9;76.7;92.3;-15.6;-2.1;-0.3;-2.4;0.1;-0.1;0.1;0.1;0.0;5.6;0.9;4.0;10.1;0.7;6.0;0.5;0.0;8.5;41.1;38.5;15.7;0.0;23.1
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Hannes Scholz;Forward;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Hannes Scholz;4.3;4.6;2004;9;123.9;30;30;3;7;0;13;31;9;0;0;13.8;3.3;3.3;0.3;0.8;0.0;1.4;3.4;1.0;4.6;-4.5;11;26;42.3;0;1;0.0;11;27;40.7;8;40;20.0;65.2;89.4;-24.2;-5.3;-1.1;-6.4;-1.0;-0.4;0.2;-0.2;-0.1;3.0;0.3;2.1;5.0;0.2;12.3;2.7;0.0;18.3;34.9;40.7;22.6;13.7;29.6
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Jan Züll;Point;Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Jan Züll;1.0;2.9;2006;3;26.5;7;0;3;0;0;3;2;5;0;0;8.8;2.3;0.0;1.0;0.0;0.0;1.0;0.7;1.7;9.3;0.9;2;3;66.7;1;2;50.0;3;5;60.0;0;0;0.0;92.8;119.4;-26.6;-3.8;-0.6;-4.5;-0.1;0.0;-0.1;-0.1;-0.1;2.3;0.8;11.4;34.9;1.0;0.0;0.0;0.0;12.8;70.0;70.0;37.5;0.0;0.0
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Janne Lasse Müller;Wing;Pure Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Janne Lasse Müller;2.7;1.0;2006;16;479.8;416;101;45;25;4;62;27;335;1;0;30.0;26.0;6.3;2.8;1.6;0.3;3.9;1.7;20.9;39.5;22.7;99;217;45.6;35;96;36.5;134;313;42.8;113;128;88.3;107.3;88.7;18.6;7.7;-0.1;7.5;5.2;3.0;1.0;4.0;0.3;210.3;13.1;4.0;10.1;0.7;11.3;2.5;0.7;36.7;57.1;48.4;14.4;2.4;36.1
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Justus Bersem;Big;Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Justus Bersem;5.0;2.6;2004;16;354.8;140;95;15;17;24;35;48;193;0;0;22.2;8.8;5.9;0.9;1.1;1.5;2.2;3.0;12.1;23.7;9.5;52;86;60.5;5;16;31.3;57;102;55.9;21;39;53.8;99.0;82.0;17.0;0.2;0.7;0.9;1.2;0.7;1.1;1.8;0.2;125.6;7.9;3.7;9.5;0.4;13.8;2.3;5.9;17.6;59.5;58.3;22.7;9.7;20.6
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Leo Stier;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Leo Stier;2.9;3.9;2005;4;81.6;20;15;2;10;3;7;9;30;0;0;20.4;5.0;3.8;0.5;2.5;0.8;1.8;2.3;7.5;17.9;5.2;6;11;54.5;1;5;20.0;7;16;43.8;5;9;55.6;86.6;78.2;8.4;-1.3;1.6;0.3;0.7;0.0;0.3;0.3;0.2;21.4;5.3;2.9;7.2;0.3;9.5;5.8;3.3;12.9;51.0;46.9;26.0;9.6;31.3
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Leonardo Valesin;Combo;Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Leonardo Valesin;2.2;2.8;2006;6;179.4;88;29;11;18;3;13;15;68;0;0;29.9;14.7;4.8;1.8;3.0;0.5;2.2;2.5;11.3;22.8;12.2;18;43;41.9;10;42;23.8;28;85;32.9;22;33;66.7;91.5;78.8;12.6;1.1;1.6;2.7;1.4;0.2;0.7;0.9;0.2;46.4;7.7;3.7;9.5;0.8;8.1;4.8;1.4;25.8;44.8;38.8;11.6;2.7;25.9
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Luca Flemming;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Luca Flemming;3.0;3.9;2005;13;121.6;29;24;6;4;0;3;21;35;0;0;9.4;2.2;1.8;0.5;0.3;0.0;0.2;1.6;2.7;12.1;0.9;6;13;46.2;2;15;13.3;8;28;28.6;11;16;68.8;99.7;89.9;9.9;-2.8;-0.6;-3.5;-0.2;0.2;0.2;0.4;0.1;19.0;1.5;5.7;15.1;2.0;10.2;1.6;0.0;12.5;42.2;32.1;7.9;8.5;39.3
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Per Ahmerkamp;Point;Pure Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Per Ahmerkamp;1.7;2.0;2004;16;404.7;113;68;63;25;1;53;35;115;2;0;25.3;7.1;4.3;3.9;1.6;0.1;3.3;2.2;7.2;12.5;5.5;24;54;44.4;16;71;22.5;40;125;32.0;17;34;50.0;77.5;89.8;-12.3;-0.2;0.0;-0.2;0.8;-0.6;0.8;0.2;0.0;79.5;5.0;10.3;30.5;1.2;8.8;2.9;0.2;19.4;40.8;38.4;27.5;3.5;13.6
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Philipp Weitz;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Philipp Weitz;2.7;3.8;2004;15;267.6;67;40;13;16;4;25;37;64;0;0;17.8;4.5;2.7;0.9;1.1;0.3;1.7;2.5;4.3;10.1;1.2;15;42;35.7;11;33;33.3;26;75;34.7;4;6;66.7;79.7;90.8;-11.1;-1.6;0.0;-1.6;0.2;-0.2;0.5;0.2;0.0;33.0;2.2;4.7;12.3;0.5;7.7;2.9;1.3;15.6;43.3;42.0;24.4;7.5;5.3
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Samuel Nellessen;Forward;Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Samuel Nellessen;3.4;2.5;2004;11;297.6;136;74;18;19;2;29;29;140;3;0;27.1;12.4;6.7;1.6;1.7;0.2;2.6;2.6;12.7;22.7;10.5;50;83;60.2;6;42;14.3;56;125;44.8;18;29;62.1;93.4;88.2;5.1;1.5;-0.1;1.4;1.3;0.4;0.7;1.1;0.1;88.4;8.0;4.0;10.5;0.6;13.0;3.1;0.6;23.3;49.8;47.2;17.4;8.4;14.4
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Sulaiman Al Horda;Forward;Receiver;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Sulaiman Al Horda;4.2;4.7;2005;17;178.7;34;41;3;13;4;20;30;40;0;0;10.5;2.0;2.4;0.2;0.8;0.2;1.2;1.8;2.4;7.8;-0.3;12;35;34.3;0;3;0.0;12;38;31.6;10;19;52.6;68.4;87.6;-19.2;-4.0;-0.1;-4.1;-0.5;-0.4;0.4;0.0;0.0;19.9;1.2;1.8;4.4;0.2;12.2;3.5;2.0;15.1;37.3;31.6;30.1;13.5;26.3
20222023;NBBL;NBBL B;SEASON;Team Bonn/Rhöndorf;Tim Birk;Wing;Creator;20222023_NBBL_NBBL B_SEASON_Team Bonn/Rhöndorf_Tim Birk;3.2;2.1;2004;12;280.7;143;60;18;11;2;24;25;118;0;0;23.4;11.9;5.0;1.5;0.9;0.2;2.0;2.1;9.8;22.4;8.1;21;44;47.7;20;74;27.0;41;118;34.7;41;56;73.2;99.1;93.6;5.5;1.3;-1.6;-0.4;0.6;0.7;0.4;1.1;0.2;76.8;6.4;4.1;10.5;0.8;11.2;1.9;0.6;24.3;50.9;43.2;14.4;5.6;34.7
20222023;NBBL;NBBL B;SEASON;Team Südhessen;Emir Furkan Orman;Combo;Receiver;20222023_NBBL_NBBL B_SEASON_Team Südhessen_Emir Furkan Orman;2.3;4.2;2004;6;54.0;11;8;5;3;1;5;9;11;0;0;9.0;1.8;1.3;0.8;0.5;0.2;0.8;1.5;1.8;6.2;0.2;3;9;33.3;1;7;14.3;4;16;25.0;2;2;100.0;70.2;81.1;-10.9;-4.2;0.0;-4.2;-0.2;-0.1;0.2;0.1;0.0;4.0;0.7;7.6;21.8;1.0;8.0;2.7;1.6;16.9;32.7;28.1;22.8;2.2;12.5
20222023;NBBL;NBBL B;SEASON;Team Südhessen;Isiah Cade;Wing;Neutral;20222023_NBBL_NBBL B_SEASON_Team Südhessen_Isiah Cade;3.0;3.2;2006;5;38.4;15;7;2;1;0;2;4;19;0;0;7.7;3.0;1.4;0.4;0.2;0.0;0.4;0.8;3.8;23.6;2.5;6;8;75.0;1;3;33.3;7;11;63.6;0;0;0.0;124.7;99.9;24.9;-3.2;-0.7;-3.9;-0.1;0.2;0.0;0.2;0.2;11.8;2.4;5.5;14.9;1.0;9.2;1.3;0.0;13.7;68.2;68.2;15.4;7.7;0.0
