PLAYER;TEAM;DIV;EST POS;POS;EST ROLE;ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MP;PT;RB;AS;ST;BS;TO;PF;EF;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS/40;FIC;FIC/Gm;AS RATIO;AS RATE;AS/TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT-RATE
Darren Maglocky;Eintracht Frankfurt;B;3.0;Wing;4.6;Receiver;2007;5;36.0;2;8;3;2;0;5;5;4;0;0;7.2;0.4;1.6;0.6;0.4;0.0;1.0;1.0;0.8;-2.6;-0.4;1;5;20.0;0;2;0.0;1;7;14.3;0;0;0.0;36.0;76.7;-40.7;-4.0;0.2;-3.8;0.0;-0.2;0.1;-0.1;-0.1;0.5;0.1;8.2;23.8;0.6;11.8;2.7;0.0;13.6;14.3;14.3;41.6;2.9;0.0
Jeremiah Osei;Phoenix Hagen;B;2.3;Combo;3.2;Neutral;2007;2;14.5;2;1;2;0;0;2;0;2;0;0;7.2;1.0;0.5;1.0;0.0;0.0;1.0;0.0;1.0;5.3;0.7;1;2;50.0;0;0;0.0;1;2;50.0;0;0;0.0;66.2;125.1;-59.0;-4.3;-0.1;-4.4;-0.1;0.0;-0.1;-0.1;-0.3;1.3;0.6;12.4;45.5;1.0;4.0;0.0;0.0;14.0;50.0;50.0;50.0;0.0;0.0
Armin Nahreyni;Bayer Giants Leverkusen;A;2.3;Combo;4.5;Receiver;2006;1;11.2;2;3;0;1;0;1;1;1;0;0;11.2;2.0;3.0;0.0;1.0;0.0;1.0;1.0;1.0;-0.4;0.0;1;3;33.3;0;2;0.0;1;5;20.0;0;0;0.0;44.4;59.9;-15.5;-4.7;0.1;-4.6;-0.1;-0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.9;3.9;0.0;18.5;20.0;20.0;16.7;0.0;0.0
Bonel Mpaka;RheinStars Köln;B;4.5;Forward;3.6;Neutral;2005;2;32.0;2;9;5;2;3;0;5;20;0;0;16.0;1.0;4.5;2.5;1.0;1.5;0.0;2.5;10.0;28.7;4.2;1;2;50.0;0;0;0.0;1;2;50.0;0;0;0.0;190.4;87.9;102.4;-1.3;1.4;0.1;1.1;0.2;0.1;0.3;0.4;16.0;8.0;25.4;166.7;0.0;18.4;3.5;9.4;3.1;50.0;50.0;0.0;23.1;0.0
Jarno Wallrafen;UBC Münster;A;4.4;Forward;4.0;Receiver;2005;2;8.4;2;0;0;0;0;2;0;-1;0;0;4.2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-0.5;-6.3;-0.5;1;1;100.0;0;1;0.0;1;2;50.0;0;0;0.0;45.8;113.6;-67.8;-4.9;-0.3;-5.2;-0.2;-0.1;0.0;-0.1;-0.3;-1.5;-0.8;0.0;0.0;0.0;0.0;0.0;0.0;20.8;50.0;50.0;49.9;0.0;0.0
Jamie Alexander Köster;BBA Hagen;B;4.0;Forward;4.6;Receiver;2007;3;35.6;2;4;0;2;1;1;2;5;0;0;11.9;0.7;1.3;0.0;0.7;0.3;0.3;0.7;1.7;4.8;0.8;1;4;25.0;0;0;0.0;1;4;25.0;0;0;0.0;50.8;111.0;-60.2;-3.7;0.7;-3.0;0.1;-0.1;0.0;-0.1;-0.1;3.3;1.1;0.0;0.0;0.0;5.5;2.6;3.1;5.6;25.0;25.0;20.0;2.9;0.0
Malik Linne;Berlin Braves Baskets;B;4.2;Forward;4.6;Receiver;2007;1;5.9;1;2;0;0;0;0;1;-2;0;0;5.9;1.0;2.0;0.0;0.0;0.0;0.0;1.0;-2.0;-9.5;-2.9;0;4;0.0;0;0;0.0;0;4;0.0;1;2;50.0;51.1;99.4;-48.4;-4.7;-0.6;-5.3;-0.2;0.0;0.0;0.0;-0.3;-1.3;-1.3;0.0;0.0;0.0;13.8;0.0;0.0;27.5;10.4;0.0;0.0;25.3;25.0
Mattia Probst;Team Urspring;A;2.0;Combo;4.1;Receiver;2005;1;7.7;1;2;1;1;0;1;1;1;0;0;7.7;1.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;6.8;-0.5;0;0;0.0;0;2;0.0;0;2;0.0;1;2;50.0;61.5;74.9;-13.4;-4.5;0.1;-4.3;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.7;24.1;1.0;14.9;6.9;0.0;22.1;17.9;0.0;25.8;14.9;50.0
Sami Lemjimer;Metropol Baskets Ruhr;B;1.7;Point;3.8;Neutral;2006;1;7.4;1;0;1;0;0;0;2;1;0;0;7.4;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;7.6;-1.0;0;0;0.0;0;0;0.0;0;0;0.0;1;2;50.0;145.8;110.7;35.2;-4.3;0.0;-4.3;0.0;0.0;0.0;0.0;0.1;0.3;0.3;19.9;87.0;0.0;0.0;0.0;0.0;4.5;62.5;0.0;0.0;0.0;0.0
Milan Barukcic;Tornados Franken;B;3.3;Forward;4.6;Receiver;2007;2;12.3;1;3;0;0;0;2;1;-2;0;0;6.1;0.5;1.5;0.0;0.0;0.0;1.0;0.5;-1.0;-12.4;-1.7;0;2;0.0;0;1;0.0;0;3;0.0;1;2;50.0;28.6;95.4;-66.8;-4.7;-0.4;-5.1;-0.3;-0.1;0.0;-0.1;-0.3;-2.0;-1.0;0.0;0.0;0.0;11.9;0.0;0.0;19.1;13.2;0.0;34.0;8.8;33.3
Lukas Probst;Medipolis SC Jena;A;5.0;Big;4.8;Receiver;2006;4;21.5;1;4;0;3;2;4;7;1;0;0;5.4;0.3;1.0;0.0;0.8;0.5;1.0;1.8;0.3;-5.3;-1.6;0;1;0.0;0;1;0.0;0;2;0.0;1;4;25.0;13.7;79.7;-66.0;-5.1;0.9;-4.3;-0.1;-0.2;0.1;-0.1;-0.2;-1.5;-0.4;0.0;0.0;0.0;10.7;6.5;9.9;14.1;13.9;0.0;51.5;0.0;50.0
Niklas Zwanziger;Bamberg freakcity academy;A;3.7;Forward;4.4;Receiver;2007;4;31.0;1;5;3;0;0;0;8;4;0;0;7.7;0.3;1.3;0.8;0.0;0.0;0.0;2.0;1.0;-0.4;-1.1;0;3;0.0;0;1;0.0;0;4;0.0;1;2;50.0;61.8;116.4;-54.6;-4.7;0.3;-4.5;-0.2;-0.1;-0.1;-0.1;-0.1;0.3;0.1;15.1;54.1;0.0;9.8;0.0;0.0;7.0;10.4;0.0;0.0;3.7;25.0
Bela Kabalimu;RheinStars Köln;B;3.7;Forward;3.9;Neutral;2005;3;24.8;1;7;5;0;2;0;2;10;0;0;8.3;0.3;2.3;1.7;0.0;0.7;0.0;0.7;3.3;16.2;1.8;0;1;0.0;0;3;0.0;0;4;0.0;1;2;50.0;97.7;89.8;7.9;-2.5;0.7;-1.9;0.6;0.0;0.1;0.1;0.1;9.0;3.0;18.4;84.0;0.0;16.8;0.0;8.5;9.3;10.4;0.0;0.0;10.8;25.0
Aaron Duparrè;Basketball Löwen Erfurt;B;2.7;Wing;4.7;Receiver;2007;2;16.6;1;5;0;0;0;1;1;1;0;0;8.3;0.5;2.5;0.0;0.0;0.0;0.5;0.5;0.5;-2.4;-0.2;0;2;0.0;0;1;0.0;0;3;0.0;1;2;50.0;34.5;117.4;-82.9;-4.6;-0.2;-4.8;-0.2;-0.1;0.0;-0.1;-0.3;0.5;0.3;0.0;0.0;0.0;14.3;0.0;0.0;11.2;13.2;0.0;20.5;6.9;33.3
Deniz Tasci;ratiopharm Ulm;B;4.3;Forward;4.4;Receiver;2005;4;32.5;1;10;2;1;0;5;9;5;0;0;8.1;0.3;2.5;0.5;0.3;0.0;1.3;2.3;1.3;-1.2;-1.7;0;1;0.0;0;0;0.0;0;1;0.0;1;4;25.0;48.2;82.9;-34.7;-3.6;-0.1;-3.7;0.0;-0.1;0.1;0.0;0.0;1.3;0.3;8.1;24.1;0.4;17.1;1.5;0.0;9.3;19.2;0.0;64.4;18.9;100.0
Noah-Su Drisch;Metropol Baskets Ruhr;B;1.1;Point;4.7;Receiver;2007;3;17.5;0;0;0;1;0;0;3;-1;0;0;5.8;0.0;0.0;0.0;0.3;0.0;0.0;1.0;-0.3;-4.3;-1.2;0;1;0.0;0;1;0.0;0;2;0.0;0;0;0.0;0.0;105.8;-105.8;-4.0;0.3;-3.7;0.1;0.0;0.0;-0.1;-0.1;-2.0;-0.7;0.0;0.0;0.0;0.0;2.7;0.0;4.7;0.0;0.0;0.0;0.0;0.0
Noah Asamoah;Alba Berlin;A;1.4;Point;4.1;Receiver;2006;1;7.4;0;2;0;0;0;1;1;1;0;0;7.4;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;-5.8;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;75.5;-75.5;-4.5;0.1;-4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;6.3;0.0;0.0;99.9;0.0;0.0
Vaclav Nosek;Team Urspring;A;2.8;Wing;4.2;Receiver;2008;1;1.8;0;0;0;1;0;0;1;0;0;0;1.8;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.7;-1.3;0;1;0.0;0;0;0.0;0;1;0.0;0;0;0.0;0.0;45.7;-45.7;-4.8;0.3;-4.5;0.0;0.0;0.0;0.0;-0.2;-0.3;-0.3;0.0;0.0;0.0;0.0;26.5;0.0;23.3;0.0;0.0;0.0;0.0;0.0
Lars Schröder;Baskets Juniors Oldenburg;A;2.0;Combo;4.0;Neutral;2007;2;3.0;0;0;0;0;0;0;0;0;0;0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;117.8;-117.8;-4.5;0.0;-4.5;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Namik Muratovic;FC Bayern München;A;4.5;Forward;4.3;Receiver;2008;3;19.9;0;4;1;1;0;2;4;3;0;0;6.6;0.0;1.3;0.3;0.3;0.0;0.7;1.3;1.0;-1.4;-0.5;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;30.2;104.0;-73.9;-4.1;0.3;-3.7;0.1;-0.1;0.0;-0.1;-0.1;0.5;0.2;10.2;31.3;0.5;11.4;2.5;0.0;6.3;0.0;0.0;66.6;5.3;0.0
Seny Thiaw;Bayer Giants Leverkusen;A;3.3;Forward;4.3;Receiver;2006;1;2.3;0;2;0;0;0;0;0;-1;0;0;2.3;0.0;2.0;0.0;0.0;0.0;0.0;0.0;-1.0;-18.9;-1.3;0;1;0.0;0;0;0.0;0;1;0.0;0;2;0.0;0.0;55.3;-55.3;-4.8;-0.1;-4.9;-0.1;0.0;0.0;0.0;-0.6;0.0;0.0;0.0;0.0;0.0;53.5;0.0;0.0;30.8;0.0;0.0;0.0;0.0;0.0
Nikola Pecanac;FC Bayern München;A;3.0;Wing;3.9;Neutral;2009;1;0.4;0;0;0;0;0;0;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;114.1;-114.1;-4.7;0.0;-4.7;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Sheriff-Mustapha Jameh;Eisbären Bremerhaven;A;1.3;Point;4.1;Receiver;2006;2;5.2;0;0;0;0;0;2;1;-2;0;0;2.6;0.0;0.0;0.0;0.0;0.0;1.0;0.5;-1.0;-28.9;-1.6;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;120.4;-120.4;-5.1;-0.2;-5.3;-0.2;-0.1;0.0;-0.1;-0.6;-2.5;-1.3;0.0;0.0;0.0;0.0;0.0;0.0;17.1;0.0;0.0;99.8;0.0;0.0
Niklas Schulz;Medipolis SC Jena;A;2.2;Combo;4.6;Receiver;2005;7;31.8;0;5;4;1;0;1;4;3;0;0;4.5;0.0;0.7;0.6;0.1;0.0;0.1;0.6;0.4;0.8;-0.2;0;1;0.0;0;3;0.0;0;4;0.0;0;2;0.0;46.5;103.0;-56.5;-3.4;0.4;-2.9;0.3;-0.1;0.0;-0.1;-0.1;2.3;0.3;16.7;59.3;4.0;9.0;1.5;0.0;7.6;0.0;0.0;17.0;3.3;0.0
Matthes Weitkamp;Basketball Löwen Erfurt;B;2.7;Wing;3.7;Neutral;2006;1;3.4;0;0;1;0;0;0;0;1;0;0;3.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0;0.7;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;235.7;115.3;120.4;-4.4;0.1;-4.3;0.1;0.0;0.0;0.0;0.1;1.0;1.0;49.1;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
René Uhlmann;Metropol Baskets Ruhr;B;3.8;Forward;4.2;Receiver;2005;1;4.1;0;1;0;0;0;0;1;0;0;0;4.1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-4.3;-1.3;0;1;0.0;0;0;0.0;0;1;0.0;0;0;0.0;56.7;99.6;-42.9;-4.5;-0.1;-4.6;0.0;0.0;0.0;0.0;-0.1;-0.3;-0.3;0.0;0.0;0.0;13.1;0.0;0.0;9.3;0.0;0.0;0.0;25.6;0.0
Mio Pablo Philipp;HAKRO Merlins Crailsheim;B;2.0;Combo;4.9;Receiver;2007;6;84.1;0;4;5;2;0;7;4;-4;0;0;14.0;0.0;0.7;0.8;0.3;0.0;1.2;0.7;-0.7;-5.0;-1.6;0;6;0.0;0;2;0.0;0;8;0.0;0;0;0.0;17.5;110.1;-92.7;-4.9;-0.1;-5.0;-0.8;-0.4;-0.1;-0.5;-0.2;-4.8;-0.8;10.0;31.3;0.7;2.7;1.2;0.0;8.3;0.0;0.0;46.6;1.5;0.0
Maximilian Streich;ART Giants Düsseldorf;B;2.0;Combo;3.9;Neutral;2006;2;2.7;0;0;0;0;0;1;0;-1;0;0;1.3;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;-24.2;-0.4;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;108.1;-108.1;-4.9;-0.1;-5.0;-0.1;0.0;0.0;0.0;-0.5;-1.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;99.8;0.0;0.0
Leon Martinez;KICKZ IBAM;A;1.2;Point;4.1;Receiver;2005;2;20.1;0;1;1;1;0;3;4;-1;0;0;10.1;0.0;0.5;0.5;0.5;0.0;1.5;2.0;-0.5;-8.3;-2.6;0;0;0.0;0;0;0.0;0;0;0.0;0;1;0.0;12.0;105.4;-93.4;-4.4;0.2;-4.2;-0.1;-0.1;0.0;-0.1;-0.2;-2.6;-1.3;9.1;27.2;0.3;2.4;2.5;0.0;7.0;0.0;0.0;87.1;0.0;0.0
Luca Barthel;Würzburg Baskets Akademie;B;1.1;Point;3.7;Neutral;2008;1;2.3;0;0;0;0;0;0;0;0;0;0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;100.4;-100.4;-4.6;0.0;-4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ole Werker;Bayer Giants Leverkusen;A;2.9;Wing;4.2;Receiver;2006;3;21.8;0;4;2;0;0;0;1;4;0;0;7.3;0.0;1.3;0.7;0.0;0.0;0.0;0.3;1.3;4.5;1.1;0;1;0.0;0;1;0.0;0;2;0.0;0;0;0.0;70.2;99.8;-29.6;-3.1;0.2;-2.9;0.3;0.0;0.0;0.0;0.0;3.3;1.1;20.8;83.3;0.0;10.1;0.0;0.0;3.9;0.0;0.0;0.0;5.3;0.0
Robin Kurr;FC Bayern München;A;1.2;Point;4.7;Receiver;2007;3;36.8;0;1;1;3;0;5;2;-2;0;0;12.3;0.0;0.3;0.3;1.0;0.0;1.7;0.7;-0.7;-5.2;-1.4;0;0;0.0;0;2;0.0;0;2;0.0;0;0;0.0;7.6;101.3;-93.7;-3.7;0.7;-3.0;0.1;-0.2;0.0;-0.2;-0.2;-2.8;-0.9;5.1;13.9;0.2;1.5;4.0;0.0;7.9;0.0;0.0;71.4;0.0;0.0
Max Kleina;Metropol Baskets Ruhr;B;2.8;Wing;4.0;Neutral;2005;1;5.9;0;0;1;0;0;2;2;-2;0;0;5.9;0.0;0.0;1.0;0.0;0.0;2.0;2.0;-2.0;-27.9;-3.0;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;17.1;101.1;-84.0;-4.9;-0.1;-5.0;-0.2;-0.1;0.0;-0.1;-0.5;-2.8;-2.8;10.4;31.3;0.5;0.0;0.0;0.0;18.5;0.0;0.0;66.6;0.0;0.0
Leon Schneider;Bamberg freakcity academy;A;4.0;Forward;4.6;Receiver;2007;2;12.1;0;2;0;0;0;2;2;-3;0;0;6.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;-1.5;-17.3;-2.4;0;1;0.0;0;0;0.0;0;1;0.0;0;2;0.0;14.1;117.6;-103.5;-5.1;-0.2;-5.3;-0.3;-0.1;0.0;-0.1;-0.5;-2.8;-1.4;0.0;0.0;0.0;9.8;0.0;0.0;15.1;0.0;0.0;51.5;10.5;0.0
Niklas Patrice Kaintoch;Metropol Baskets Ruhr;B;2.3;Combo;3.9;Neutral;2006;1;4.8;0;1;1;0;0;2;3;-1;0;0;4.8;0.0;1.0;1.0;0.0;0.0;2.0;3.0;-1.0;-30.8;-2.9;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;21.3;96.1;-74.8;-5.1;-0.1;-5.2;-0.2;-0.1;0.0;-0.1;-0.6;-2.5;-2.5;11.5;31.3;0.5;11.3;0.0;0.0;24.8;0.0;0.0;66.6;0.0;0.0
Enrico Wandt;Rostock Seawolves;B;4.5;Forward;4.3;Receiver;2006;2;14.5;0;2;1;0;0;0;0;1;0;0;7.3;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.5;1.7;0.2;0;1;0.0;0;1;0.0;0;2;0.0;0;0;0.0;56.5;109.8;-53.4;-4.0;0.0;-4.0;0.0;0.0;0.0;0.0;-0.1;1.3;0.6;14.9;45.5;0.0;7.1;0.0;0.0;5.4;0.0;0.0;0.0;7.6;0.0
#4Bremerhaven;Eisbären Bremerhaven;A;3.1;Wing;4.0;Neutral;1900;1;1.8;0;0;0;0;0;0;0;0;0;0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;121.3;-121.3;-4.7;0.0;-4.7;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Elijah Kolbe;USC Heidelberg;B;5.0;Big;4.6;Receiver;2005;2;14.1;0;5;0;0;1;0;1;4;0;0;7.1;0.0;2.5;0.0;0.0;0.5;0.0;0.5;2.0;4.6;0.9;0;2;0.0;0;0;0.0;0;2;0.0;0;0;0.0;30.9;82.2;-51.3;-3.8;0.1;-3.8;0.1;0.0;0.0;0.0;0.0;3.0;1.5;0.0;0.0;0.0;19.1;0.0;6.7;5.6;0.0;0.0;0.0;7.9;0.0
Jan Pötzsch;Team Südhessen;B;3.6;Forward;4.8;Receiver;2005;7;43.5;0;4;0;2;0;4;5;2;0;0;6.2;0.0;0.6;0.0;0.3;0.0;0.6;0.7;0.3;-2.7;-0.6;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;10.1;99.7;-89.6;-3.8;0.5;-3.4;0.1;-0.1;0.0;-0.1;-0.1;-1.3;-0.2;0.0;0.0;0.0;5.2;2.2;0.0;3.9;0.0;0.0;100.0;2.5;0.0
Henning Rosemeyer;Young Rasta Dragons;A;4.9;Big;3.9;Neutral;2007;1;7.2;0;2;1;0;0;1;3;1;0;0;7.2;0.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;-7.6;-2.3;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;45.2;98.8;-53.6;-4.6;0.0;-4.6;0.0;0.0;0.0;0.0;-0.2;-0.5;-0.5;13.6;45.5;1.0;13.8;0.0;0.0;11.5;0.0;0.0;50.0;14.6;0.0
#8Köln;RheinStars Köln;B;2.9;Wing;4.1;Receiver;1900;1;2.3;0;0;0;0;0;0;0;-1;0;0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-20.0;-1.2;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;0.0;92.1;-92.1;-4.7;-0.1;-4.8;0.0;0.0;0.0;0.0;-0.3;-0.8;-0.8;0.0;0.0;0.0;0.0;0.0;0.0;17.2;0.0;0.0;0.0;0.0;0.0
Felix Egger;Bamberg freakcity academy;A;2.6;Wing;3.9;Neutral;2008;2;8.7;0;1;1;0;1;1;1;2;0;0;4.3;0.0;0.5;0.5;0.0;0.5;0.5;0.5;1.0;6.1;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;64.0;122.3;-58.3;-4.3;0.2;-4.1;0.1;0.0;0.0;0.0;-0.2;1.5;0.8;19.8;83.3;1.0;6.0;0.0;9.2;4.8;0.0;0.0;99.9;12.3;0.0
Elias Adeola;TS Jahn München;B;2.5;Wing;3.9;Neutral;2006;2;9.5;0;2;2;0;1;2;1;1;0;0;4.8;0.0;1.0;1.0;0.0;0.5;1.0;0.5;0.5;-3.9;-0.7;0;1;0.0;0;1;0.0;0;2;0.0;0;0;0.0;38.7;85.6;-46.9;-4.3;0.0;-4.3;0.0;-0.1;0.0;-0.1;-0.2;0.8;0.4;12.3;45.5;1.0;12.2;0.0;11.1;19.8;0.0;0.0;49.9;13.6;0.0
Henry Hollander;Eisbären Bremerhaven;A;1.2;Point;4.0;Neutral;2005;1;2.1;0;0;0;0;0;0;0;0;0;0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;141.7;-141.7;-4.7;0.0;-4.7;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Anton Haverkamp;UBC Münster;A;4.8;Big;4.1;Receiver;2006;2;6.0;0;2;0;0;0;0;0;2;0;0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;11.1;0.7;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;207.1;109.3;97.8;-4.2;-0.1;-4.2;0.1;0.0;0.0;0.0;0.0;1.8;0.9;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0
Eric Akem;Phoenix Hagen;B;2.6;Wing;3.9;Neutral;2007;2;3.1;0;0;0;0;0;0;0;0;0;0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;100.9;-100.9;-4.6;0.0;-4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Julian Eugene Glenewinkel;FC Bayern München;A;3.1;Wing;5.0;Receiver;2007;2;19.2;0;2;0;0;0;3;2;-6;0;0;9.6;0.0;1.0;0.0;0.0;0.0;1.5;1.0;-3.0;-20.4;-4.2;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0.0;105.8;-105.8;-4.8;-0.4;-5.1;-0.3;-0.2;0.0;-0.2;-0.4;-5.5;-2.8;0.0;0.0;0.0;5.6;0.0;0.0;14.5;0.0;0.0;43.6;0.0;0.0
Julius Lehmann;Niners Chemnitz Academy;A;2.5;Wing;4.6;Receiver;2007;1;15.3;0;0;0;1;0;0;0;0;0;0;15.3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.7;0.0;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;0.0;111.9;-111.9;-3.8;0.3;-3.5;0.1;0.0;0.0;0.0;-0.1;0.3;0.3;0.0;0.0;0.0;0.0;3.7;0.0;3.3;0.0;0.0;0.0;0.0;0.0
Henri Dinse;TG Hanau;B;2.9;Wing;4.5;Receiver;2008;2;24.3;0;2;0;0;0;1;0;1;0;0;12.2;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.2;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30.4;133.4;-102.9;-3.7;0.0;-3.7;0.0;0.0;-0.1;-0.1;-0.2;0.8;0.4;0.0;0.0;0.0;4.3;0.0;0.0;1.7;0.0;0.0;100.0;4.6;0.0
Emanuel Alexander Layes;Orange Academy;B;2.9;Wing;4.9;Receiver;2007;5;46.1;0;3;1;0;0;2;6;-3;0;0;9.2;0.0;0.6;0.2;0.0;0.0;0.4;1.2;-0.6;-8.1;-2.1;0;0;0.0;0;5;0.0;0;5;0.0;0;0;0.0;8.4;96.4;-88.1;-3.7;-0.2;-3.9;-0.2;-0.2;0.0;-0.1;-0.1;-5.5;-1.1;4.9;13.9;0.5;3.5;0.0;0.0;6.6;0.0;0.0;28.6;0.0;0.0
Aaron Rehberger;Young Rasta Dragons;A;1.3;Point;4.0;Receiver;2007;1;7.5;0;1;0;0;0;2;1;-1;0;0;7.5;0.0;1.0;0.0;0.0;0.0;2.0;1.0;-1.0;-13.4;-1.7;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;27.4;122.7;-95.3;-4.4;-0.2;-4.7;-0.1;-0.1;0.0;-0.1;-0.4;-1.5;-1.5;0.0;0.0;0.0;7.7;0.0;0.0;11.0;0.0;0.0;99.9;15.7;0.0
Ben Reinhardt;Medipolis SC Jena;A;1.1;Point;4.1;Receiver;2007;1;8.6;0;1;1;0;0;2;0;-1;0;0;8.6;0.0;1.0;1.0;0.0;0.0;2.0;0.0;-1.0;-10.9;-1.4;0;0;0.0;0;1;0.0;0;1;0.0;0;0;0.0;29.8;131.1;-101.3;-4.2;-0.3;-4.5;-0.1;-0.1;0.0;-0.1;-0.5;-0.8;-0.8;9.3;31.3;0.5;7.6;0.0;0.0;16.0;0.0;0.0;66.6;15.0;0.0
Finn Kolschmann;Dresden Titans;B;2.8;Wing;4.6;Receiver;2007;2;11.2;0;0;0;0;0;0;0;-3;0;0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;-12.3;-1.7;0;1;0.0;0;2;0.0;0;3;0.0;0;0;0.0;0.0;113.6;-113.6;-4.6;-0.2;-4.8;-0.2;-0.1;0.0;-0.1;-0.3;-2.3;-1.1;0.0;0.0;0.0;0.0;0.0;0.0;11.6;0.0;0.0;0.0;0.0;0.0
Jonathan Deutsch;Niners Chemnitz Academy;A;1.9;Combo;4.1;Receiver;2007;1;3.6;0;0;0;0;0;0;0;0;0;0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;108.7;-108.7;-4.5;0.0;-4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
